experiment_id,window_id,relation_id,source_id,target_id,estimator_id,direction,estimability,strength,absolute_strength,sign,sample_count,p_value,non_estimable_reason,valid_block_count,minimum_valid_blocks_met,estimable_block_fraction,sign_preservation_fraction,strength_preservation_fraction,persistence,median_block_strength,median_block_absolute_strength,loo_estimable_count,loo_sign_preservation_fraction,loo_median_absolute_strength_change,leave_one_block_out_robust,bootstrap_estimable_count,bootstrap_estimable_fraction,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_ci_width,bootstrap_interval_crosses_zero,bootstrap_interval_supports_full_sign,bootstrap_sign_support_fraction,missingness_estimable_count,missingness_estimable_fraction,missingness_sign_preservation_fraction,missingness_median_absolute_strength_change,missingness_stress_robust,classification_status,classification_reason,eligible_condition_count_met,eligible_condition_count_total,candidate_condition_count_met,candidate_condition_count_total,failed_eligible_conditions,failed_candidate_conditions,condition_estimable_on_full_baseline,condition_eligible_strength,condition_candidate_strength,condition_minimum_valid_blocks_met,condition_eligible_estimable_block_fraction,condition_eligible_sign_preservation,condition_eligible_persistence,condition_candidate_persistence,condition_eligible_ci_width,condition_candidate_ci_width,condition_eligible_interval_sign_support,condition_leave_one_block_out_robust,condition_missingness_stress_robust,dependency_status,directly_derived_flag,definitionally_constrained_flag,overlap_class,strongly_overlap_sensitive_flag,nonoverlap_sign_preserved,nonoverlap_estimable,nonoverlap_absolute_strength_change,null_outcome,primary_null_margin,primary_nulls_passed_alpha_0_05,minimum_one_primary_null_exceeded,redundancy_status,retains_residual_information,fully_redundant_flag,partial_spearman_strength,residual_spearman_strength,family_id,family_reproducible,edge_weight,family_table_reproducible,family_stability,pair_id,supported_scale_count,multiscale_class,sign_consistent,scale_inconsistent,median_supported_bootstrap_ci_width,condition_id02_status_allowed,condition_family_membership,condition_family_reproducible,condition_not_directly_derived,condition_not_strongly_overlap_sensitive,condition_reduced_overlap_sign_preserved,condition_minimum_supported_scales,condition_minimum_primary_nulls_exceeded,condition_residual_information,condition_not_fully_redundant,representative_condition_count_met,representative_condition_count_total,all_representative_conditions_met,failed_representative_conditions,tie_break_supported_scale_count,tie_break_overlap_robustness,tie_break_primary_null_margin,tie_break_residual_information,tie_break_id02_persistence,tie_break_bootstrap_ci_width,selected_family_representative,family_selection_rank,family_selection_reason,id03_state,id03_state_reason,id02_status_modified,primary_relation_established,indispensable_relation_established,causality_established,predictive_capability_established,earthquake_prediction_established
CGIE3_ID_02,30d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,spearman,undirected,estimable,0.7035004302,0.7035004302,1,8671,0,,12,True,1,0.6666666667,0.8333333333,0.6666666667,0.6392965701,0.6659248307,12,1,0.01111828943,True,500,1,0.6492004178,0.7549567287,0.1057563109,False,True,1,100,1,1,0.001660914337,True,candidate,candidate_conditions_met,8,10,4,4,eligible_sign_preservation|eligible_persistence,,True,True,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.1021018288,exceeds_null,0.6011249401,3,True,retains_residual_information,True,False,0.6361633929,0.6361633929,CGIE3_ID_03_FAMILY_02,False,0.8240334194,False,0.4615555556,event_count--temporal_burstiness,3,multi_scale_3,True,False,0.1006009602,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.6011249401,2,0.6666666667,0.1057563109,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,spearman,undirected,estimable,0.726327815,0.726327815,1,6411,0,,12,True,1,1,0.8333333333,0.8333333333,0.6065232445,0.6065232445,12,1,0.01157889875,True,500,1,0.6748885249,0.7702702739,0.095381749,False,True,1,100,1,1,0.001293411403,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.01561284499,exceeds_null,0.6836816401,3,True,retains_residual_information,True,False,0.4231726718,0.4231726718,CGIE3_ID_03_FAMILY_02,False,0.8619322297,False,0.4615555556,event_count--temporal_burstiness,3,multi_scale_3,True,False,0.1006009602,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.6836816401,2,0.8333333333,0.095381749,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::event_count--temporal_burstiness,event_count,temporal_burstiness,spearman,undirected,estimable,0.7135910808,0.7135910808,1,8578,0,,12,True,1,1,0.9166666667,0.9166666667,0.4630381925,0.4630381925,12,1,0.01838071915,True,500,1,0.6599002824,0.7605012426,0.1006009602,False,True,1,100,1,1,0.00149565723,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.04013332928,exceeds_null,0.6595926275,3,True,retains_residual_information,True,False,0.4020490588,0.4020490588,CGIE3_ID_03_FAMILY_02,False,0.8760515495,False,0.4615555556,event_count--temporal_burstiness,3,multi_scale_3,True,False,0.1006009602,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.6595926275,2,0.9166666667,0.1006009602,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,estimable,0.2877519563,0.2877519563,1,3853,2.356700213e-74,,12,True,1,1,0.75,0.75,0.3216550232,0.3216550232,12,1,0.008005854032,True,500,1,0.2024545074,0.3742745721,0.1718200647,False,True,1,100,1,1,0.004113799501,True,candidate,candidate_conditions_met,9,10,4,4,eligible_strength,,True,False,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.01710137537,exceeds_null,0.2636795058,3,True,fully_redundant,False,True,0.07613407965,0.07613407965,CGIE3_ID_03_FAMILY_02,False,0.6575503913,False,0.4615555556,interevent_time_mad_hours--log10_cumulative_energy_joule,3,scale_inconsistent,False,True,0.1718200647,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.2636795058,0,0.75,0.1718200647,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,estimable,-0.3524839608,0.3524839608,-1,8707,4.027675094e-253,,12,True,1,0.6666666667,0.9166666667,0.6666666667,-0.4512043662,0.5685259562,12,1,0.0213722982,True,500,1,-0.4615569917,-0.2406474081,0.2209095836,False,True,1,100,1,1,0.002777408574,True,candidate,candidate_conditions_met,8,10,4,4,eligible_sign_preservation|eligible_persistence,,True,True,True,True,True,False,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.233602842,partially_exceeds_null,0.2569744865,1,True,fully_redundant,False,True,-0.04661441369,-0.04661441369,CGIE3_ID_03_FAMILY_02,False,0.5038301255,False,0.4615555556,interevent_time_mad_hours--log10_cumulative_energy_joule,3,scale_inconsistent,False,True,0.1718200647,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,1,0.2569744865,0,0.6666666667,0.2209095836,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::interevent_time_mad_hours--log10_cumulative_energy_joule,interevent_time_mad_hours,log10_cumulative_energy_joule,spearman,undirected,estimable,-0.5874195081,0.5874195081,-1,8676,0,,12,True,1,0.8333333333,0.75,0.6666666667,-0.4745854192,0.4745854192,12,1,0.01477030334,True,500,1,-0.6514055913,-0.5231798544,0.1282257368,False,True,1,100,1,1,0.001719373411,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.03453899949,exceeds_null,0.5422494907,3,True,fully_redundant,False,True,-0.007751833816,-0.007751833816,CGIE3_ID_03_FAMILY_02,False,0.700817235,False,0.4615555556,interevent_time_mad_hours--log10_cumulative_energy_joule,3,scale_inconsistent,False,True,0.1718200647,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.5422494907,0,0.6666666667,0.1282257368,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,estimable,0.2427518202,0.2427518202,1,3853,8.562206838e-53,,12,True,1,1,0.6666666667,0.6666666667,0.2598694996,0.2598694996,12,1,0.006760200829,True,500,1,0.1490330677,0.3276642185,0.1786311508,False,True,1,100,1,1,0.003678759284,True,candidate,candidate_conditions_met,8,10,4,4,eligible_strength|eligible_persistence,,True,False,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.002828411993,exceeds_null,0.2173284713,3,True,fully_redundant,False,True,-0.07340894257,-0.07340894257,CGIE3_ID_03_FAMILY_02,False,0.6318836974,False,0.4615555556,interevent_time_mad_hours--maximum_magnitude,3,scale_inconsistent,False,True,0.1786311508,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.2173284713,0,0.6666666667,0.1786311508,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,estimable,-0.2739458103,0.2739458103,-1,8707,1.07405247e-149,,12,True,1,0.8333333333,0.9166666667,0.75,-0.5158166315,0.557607769,12,1,0.02240926084,True,500,1,-0.3892055212,-0.1720122801,0.2171932411,False,True,1,100,1,1,0.00259251315,True,candidate,candidate_conditions_met,9,10,4,4,eligible_strength,,True,False,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.1651732109,partially_exceeds_null,0.183544232,1,True,fully_redundant,False,True,0.003067277628,0.003067277628,CGIE3_ID_03_FAMILY_02,False,0.5047891621,False,0.4615555556,interevent_time_mad_hours--maximum_magnitude,3,scale_inconsistent,False,True,0.1786311508,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,1,0.183544232,0,0.75,0.2171932411,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::interevent_time_mad_hours--maximum_magnitude,interevent_time_mad_hours,maximum_magnitude,spearman,undirected,estimable,-0.5469559863,0.5469559863,-1,8676,0,,12,True,1,0.8333333333,0.9166666667,0.8333333333,-0.3854027309,0.4140594442,12,1,0.009010152242,True,500,1,-0.6120770291,-0.4767796325,0.1352973966,False,True,1,100,1,1,0.001604893487,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.05229237563,exceeds_null,0.5028865903,3,True,fully_redundant,False,True,-0.01387244533,-0.01387244533,CGIE3_ID_03_FAMILY_02,False,0.7260578639,False,0.4615555556,interevent_time_mad_hours--maximum_magnitude,3,scale_inconsistent,False,True,0.1786311508,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.5028865903,0,0.8333333333,0.1352973966,False,,not_selected,scale_inconsistent,multiscale_sign_or_strong_scale_inconsistency,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,estimable,0.9768087719,0.9768087719,1,8707,0,,12,True,1,1,1,1,0.9784149311,0.9784149311,12,1,0.002000468491,True,500,1,0.942036024,0.9989163749,0.0568803509,False,True,1,100,1,1,0.000941867144,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.02319122813,exceeds_null,0.8732468276,3,True,retains_residual_information,True,False,0.9882785514,0.9882785514,CGIE3_ID_03_FAMILY_02,False,0.9453617544,False,0.4615555556,interevent_time_mad_hours--median_interevent_time_hours,3,multi_scale_3,True,False,0.09299497138,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.8732468276,2,1,0.0568803509,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,estimable,0.3619797493,0.3619797493,1,7429,7.99718727e-229,,12,True,1,0.8333333333,0.75,0.6666666667,0.3683448897,0.3723138189,12,1,0.02046793072,True,500,1,0.2458626744,0.4660587374,0.220196063,False,True,1,100,1,1,0.003278384815,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.0003256191853,exceeds_null,0.3314647734,3,True,retains_residual_information,True,False,0.5100811404,0.5100811404,CGIE3_ID_03_FAMILY_02,False,0.7557292832,False,0.4615555556,interevent_time_mad_hours--median_interevent_time_hours,3,multi_scale_3,True,False,0.09299497138,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.3314647734,2,0.6666666667,0.220196063,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::interevent_time_mad_hours--median_interevent_time_hours,interevent_time_mad_hours,median_interevent_time_hours,spearman,undirected,estimable,0.8876132627,0.8876132627,1,8676,0,,12,True,1,1,1,1,0.8660005766,0.8660005766,12,1,0.006235901218,True,500,1,0.8366351314,0.9296301028,0.09299497138,False,True,1,100,1,1,0.001485950831,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.03682966401,exceeds_null,0.8360071552,3,True,retains_residual_information,True,False,0.8283792463,0.8283792463,CGIE3_ID_03_FAMILY_02,False,0.9275226525,False,0.4615555556,interevent_time_mad_hours--median_interevent_time_hours,3,multi_scale_3,True,False,0.09299497138,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.8360071552,2,1,0.09299497138,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,spearman,undirected,estimable,-0.8709167861,0.8709167861,-1,8671,0,,12,True,1,0.9166666667,0.9166666667,0.9166666667,-0.7955258718,0.7955258718,12,1,0.005761509214,True,500,1,-0.8929875351,-0.843592804,0.04939473118,False,True,1,100,1,1,0.0005656106135,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.1366510519,exceeds_null,0.7843939785,3,True,retains_residual_information,True,False,-0.6806187279,-0.6806187279,CGIE3_ID_03_FAMILY_02,False,0.9075166906,False,0.4615555556,interevent_time_mad_hours--temporal_burstiness,3,multi_scale_3,True,False,0.06665985635,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.7843939785,2,0.9166666667,0.04939473118,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,spearman,undirected,estimable,-0.6501812247,0.6501812247,-1,6411,0,,12,True,1,1,0.8333333333,0.8333333333,-0.5744337607,0.5744337607,12,1,0.01657950825,True,500,1,-0.7078310306,-0.5778292598,0.1300017708,False,True,1,100,1,1,0.002390177599,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.1281668106,exceeds_null,0.6084173985,3,True,retains_residual_information,True,False,-0.4142344533,-0.4142344533,CGIE3_ID_03_FAMILY_02,False,0.8467029116,False,0.4615555556,interevent_time_mad_hours--temporal_burstiness,3,multi_scale_3,True,False,0.06665985635,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.6084173985,2,0.8333333333,0.1300017708,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::interevent_time_mad_hours--temporal_burstiness,interevent_time_mad_hours,temporal_burstiness,spearman,undirected,estimable,-0.8309718002,0.8309718002,-1,8578,0,,12,True,1,1,1,1,-0.7601873849,0.7601873849,12,1,0.007792026344,True,500,1,-0.8607218973,-0.794062041,0.06665985635,False,True,1,100,1,1,0.0009146671731,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,shared_temporal_source,False,True,overlap_robust,False,True,True,0.01469928247,exceeds_null,0.7869519292,3,True,retains_residual_information,True,False,-0.6360708671,-0.6360708671,CGIE3_ID_03_FAMILY_02,False,0.91619436,False,0.4615555556,interevent_time_mad_hours--temporal_burstiness,3,multi_scale_3,True,False,0.06665985635,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,3,2,0.7869519292,2,1,0.06665985635,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,estimable,0.9858583829,0.9858583829,1,6076,0,,12,True,1,1,1,1,0.9798248525,0.9798248525,12,1,0.0005161224901,True,500,1,0.9811871805,0.9887226774,0.007535496964,False,True,1,100,1,1,0.0001292731638,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,partially_derived,False,True,overlap_robust,False,True,True,0.001151828174,exceeds_null,0.9616806299,3,True,retains_residual_information,True,False,0.9901688794,0.9901688794,CGIE3_ID_03_FAMILY_02,False,0.9971716766,False,0.4615555556,log10_cumulative_energy_joule--maximum_magnitude,4,multi_scale_4,True,False,0.008813747987,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.9616806299,2,1,0.007535496964,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,estimable,0.9721793308,0.9721793308,1,8719,0,,12,True,1,1,0.9166666667,0.9166666667,0.8806806818,0.8806806818,12,1,0.003187226539,True,500,1,0.962514535,0.977199889,0.014685354,False,True,1,100,1,1,0.0001523280396,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,partially_derived,False,True,overlap_robust,False,True,True,0.01076990378,exceeds_null,0.8852831453,3,True,retains_residual_information,True,False,0.9676974984,0.9676974984,CGIE3_ID_03_FAMILY_02,False,0.9777691995,False,0.4615555556,log10_cumulative_energy_joule--maximum_magnitude,4,multi_scale_4,True,False,0.008813747987,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.8852831453,2,0.9166666667,0.014685354,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,estimable,0.9857719933,0.9857719933,1,8366,0,,12,True,1,1,1,1,0.9714402842,0.9714402842,12,1,0.0005054182039,True,500,1,0.9812886268,0.9886382715,0.007349644725,False,True,1,100,1,1,9.325698057e-05,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,partially_derived,False,True,overlap_robust,False,True,True,0.002494626287,exceeds_null,0.9498294828,3,True,retains_residual_information,True,False,0.9855964268,0.9855964268,CGIE3_ID_03_FAMILY_02,False,0.9971543987,False,0.4615555556,log10_cumulative_energy_joule--maximum_magnitude,4,multi_scale_4,True,False,0.008813747987,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.9498294828,2,1,0.007349644725,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::log10_cumulative_energy_joule--maximum_magnitude,log10_cumulative_energy_joule,maximum_magnitude,spearman,undirected,estimable,0.9820847483,0.9820847483,1,8719,0,,12,True,1,1,1,1,0.9387616303,0.9387616303,12,1,0.0005541953912,True,500,1,0.9761746687,0.9862666677,0.01009199901,False,True,1,100,1,1,0.0001195071136,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,partially_derived,False,True,overlap_robust,False,True,True,0.003418124873,exceeds_null,0.929041902,3,True,retains_residual_information,True,False,0.9732389202,0.9732389202,CGIE3_ID_03_FAMILY_02,False,0.9964169497,False,0.4615555556,log10_cumulative_energy_joule--maximum_magnitude,4,multi_scale_4,True,False,0.008813747987,True,True,False,True,True,True,True,True,True,True,9,10,False,family_reproducible,4,2,0.929041902,2,1,0.01009199901,False,,not_selected,insufficient_evidence,no_higher_precedence_state_applies,False,False,False,False,False,False
CGIE3_ID_02,1d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,estimable,-0.4366162893,0.4366162893,-1,3853,3.998386679e-179,,12,True,1,1,0.8333333333,0.8333333333,-0.379528113,0.379528113,12,1,0.01228587792,True,500,1,-0.5248825507,-0.3489120081,0.1759705426,False,True,1,100,1,1,0.003236863661,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.07532629829,exceeds_null,0.4070961555,3,True,fully_redundant,False,True,-0.01493374652,-0.01493374652,CGIE3_ID_03_FAMILY_02,False,0.7539899245,False,0.4615555556,log10_cumulative_energy_joule--median_interevent_time_hours,4,multi_scale_4,True,False,0.1514021127,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.4070961555,0,0.8333333333,0.1759705426,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,estimable,-0.3744843013,0.3744843013,-1,8707,5.47695398e-288,,12,True,1,0.75,0.8333333333,0.5833333333,-0.5270783913,0.6552926065,12,1,0.02014357007,True,500,1,-0.4758284986,-0.2765592463,0.1992692523,False,True,1,100,1,1,0.002646909325,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,moderately_overlap_sensitive,False,True,True,0.2556031824,partially_exceeds_null,0.2754745633,1,True,fully_redundant,False,True,-0.04177973844,-0.04177973844,CGIE3_ID_03_FAMILY_02,False,0.5415635269,False,0.4615555556,log10_cumulative_energy_joule--median_interevent_time_hours,4,multi_scale_4,True,False,0.1514021127,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,1,0.2754745633,0,0.5833333333,0.1992692523,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,3d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,estimable,-0.6192985896,0.6192985896,-1,7429,0,,12,True,1,0.9166666667,0.8333333333,0.8333333333,-0.4785030543,0.4785030543,12,1,0.01189452373,True,500,1,-0.6726648731,-0.5458311902,0.1268336829,False,True,1,100,1,1,0.0021461573,True,eligible,all_frozen_eligible_conditions_met,10,10,4,4,,,True,True,True,True,True,True,True,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.01262794347,exceeds_null,0.5818829171,3,True,fully_redundant,False,True,-0.1001524259,-0.1001524259,CGIE3_ID_03_FAMILY_02,False,0.7905263846,False,0.4615555556,log10_cumulative_energy_joule--median_interevent_time_hours,4,multi_scale_4,True,False,0.1514021127,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.5818829171,0,0.8333333333,0.1268336829,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,7d,spearman::log10_cumulative_energy_joule--median_interevent_time_hours,log10_cumulative_energy_joule,median_interevent_time_hours,spearman,undirected,estimable,-0.6690150291,0.6690150291,-1,8676,0,,12,True,1,0.8333333333,0.75,0.6666666667,-0.5038845915,0.5038845915,12,1,0.007773257212,True,500,1,-0.7170590324,-0.6193591784,0.09769985396,False,True,1,100,1,1,0.001237905672,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.0119673043,exceeds_null,0.6125231594,3,True,fully_redundant,False,True,-0.07271243065,-0.07271243065,CGIE3_ID_03_FAMILY_02,False,0.7671363392,False,0.4615555556,log10_cumulative_energy_joule--median_interevent_time_hours,4,multi_scale_4,True,False,0.1514021127,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,4,2,0.6125231594,0,0.6666666667,0.09769985396,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
CGIE3_ID_02,30d,spearman::log10_cumulative_energy_joule--temporal_burstiness,log10_cumulative_energy_joule,temporal_burstiness,spearman,undirected,estimable,0.4489356734,0.4489356734,1,8671,0,,12,True,1,0.75,0.8333333333,0.6666666667,0.682976683,0.7055266347,12,1,0.03316864133,True,500,1,0.3675703384,0.52779116,0.1602208216,False,True,1,100,1,1,0.00185408216,True,candidate,candidate_conditions_met,9,10,4,4,eligible_persistence,,True,True,True,True,True,True,False,True,True,True,True,True,True,independent_source,False,False,overlap_robust,False,True,True,0.1482363727,exceeds_null,0.3615501076,2,True,fully_redundant,False,True,-0.04530789455,-0.04530789455,CGIE3_ID_03_FAMILY_02,False,0.673120468,False,0.4615555556,log10_cumulative_energy_joule--temporal_burstiness,3,multi_scale_3,True,False,0.1417478581,True,True,False,True,True,True,True,True,False,False,7,10,False,family_reproducible|residual_information|not_fully_redundant,3,2,0.3615501076,0,0.6666666667,0.1602208216,False,,not_selected,redundant_relation,fully_redundant_after_conditioning,False,False,False,False,False,False
